SEM Unique class pairs,121
,,,,,,
,,,,,,
neuron 1,neuron 2,weight,link
ADA, ADA, 1
ADAL, ADAR, , https://catmaid.nemanode.org/?pid=129&zp=5760.0&yp=19160.0&xp=36562.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADA, ALM, 1
ADAL, ALML, , https://catmaid.nemanode.org/?pid=129&zp=16380.0&yp=22653.0&xp=41272.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADA, AVB, 1
ADAL, AVBL, , https://catmaid.nemanode.org/?pid=129&zp=15540.0&yp=25141.0&xp=42008.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADA, AWB, 2
ADAL, AWBL, , https://catmaid.nemanode.org/?pid=129&zp=16620.0&yp=22212.0&xp=41334.0&tool=tracingtool&sid0=101&s0=0,
ADAR, AWBR, , https://catmaid.nemanode.org/?pid=129&zp=4500.0&yp=24830.0&xp=40114.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADA, RIP, 1
ADAL, RIPL, , https://catmaid.nemanode.org/?pid=129&zp=12030.0&yp=17982.0&xp=37462.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADE, ALM, 1
ADER, ALMR, , https://catmaid.nemanode.org/?pid=129&zp=420.0&yp=19528.0&xp=42552.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADF, AIZ, 1
ADFR, AIZR, , https://catmaid.nemanode.org/?pid=129&zp=4500.0&yp=27930.0&xp=40794.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADL, AVA, 1
ADLL, AVAL, , https://catmaid.nemanode.org/?pid=129&zp=16200.0&yp=25504.0&xp=42564.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADL, AVD, 1
ADLL, AVDR, , https://catmaid.nemanode.org/?pid=129&zp=16350.0&yp=24492.0&xp=42358.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADL, AVJ, 1
ADLR, AVJR, , https://catmaid.nemanode.org/?pid=129&zp=3450.0&yp=20327.0&xp=38866.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADL, AWC, 1
ADLL, AWCL, , https://catmaid.nemanode.org/?pid=129&zp=15240.0&yp=17900.0&xp=40206.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
ADL, RMG, 1
ADLL, RMGL, , https://catmaid.nemanode.org/?pid=129&zp=16620.0&yp=23816.0&xp=42674.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AFD, AFD, 1
AFDL, AFDR, , https://catmaid.nemanode.org/?pid=129&zp=7920.0&yp=15106.0&xp=37690.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AFD, AIY, 5
AFDL, AIYL, , https://catmaid.nemanode.org/?pid=129&zp=8700.0&yp=15104.0&xp=37720.0&tool=tracingtool&sid0=101&s0=0,
AFDR, AIYR, , https://catmaid.nemanode.org/?pid=129&zp=5100.0&yp=17694.0&xp=37276.0&tool=tracingtool&sid0=101&s0=0,
AFDL, AIYL, , https://catmaid.nemanode.org/?pid=129&zp=9360.0&yp=15023.0&xp=38002.0&tool=tracingtool&sid0=101&s0=0,
AFDL, AIYL, , https://catmaid.nemanode.org/?pid=129&zp=16500.0&yp=19532.0&xp=40646.0&tool=tracingtool&sid0=101&s0=0,
AFDL, AIYL, , https://catmaid.nemanode.org/?pid=129&zp=7920.0&yp=15336.0&xp=37840.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIA, AIZ, 1
AIAL, AIZL, , https://catmaid.nemanode.org/?pid=129&zp=14340.0&yp=17492.0&xp=39212.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIB, AIB, 1
AIBL, AIBR, , https://catmaid.nemanode.org/?pid=129&zp=8430.0&yp=15896.0&xp=36822.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIB, AWC, 2
AIBR, AWCL, , https://catmaid.nemanode.org/?pid=129&zp=3120.0&yp=25536.0&xp=40852.0&tool=tracingtool&sid0=101&s0=0,
AIBR, AWCR, , https://catmaid.nemanode.org/?pid=129&zp=3060.0&yp=20260.0&xp=38214.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIB, DVC, 2
AIBR, DVC, , https://catmaid.nemanode.org/?pid=129&zp=16170.0&yp=27142.0&xp=41446.0&tool=tracingtool&sid0=101&s0=0,
AIBL, DVC, , https://catmaid.nemanode.org/?pid=129&zp=5190.0&yp=16950.0&xp=34938.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIB, RIB, 1
AIBL, RIBR, , https://catmaid.nemanode.org/?pid=129&zp=3480.0&yp=19791.0&xp=35414.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIB, RIS, 1
AIBR, RIS, , https://catmaid.nemanode.org/?pid=129&zp=11580.0&yp=29590.0&xp=43244.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIM, RIF, 1
AIMR, RIFR, , https://catmaid.nemanode.org/?pid=129&zp=7530.0&yp=17772.0&xp=38196.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIM, URX, 1
AIML, URXL, , https://catmaid.nemanode.org/?pid=129&zp=14340.0&yp=18904.0&xp=39258.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIN, AIN, 2
AINL, AINR, , https://catmaid.nemanode.org/?pid=129&zp=11970.0&yp=33001.0&xp=49873.0&tool=tracingtool&sid0=101&s0=0,
AINL, AINR, , https://catmaid.nemanode.org/?pid=129&zp=9960.0&yp=33653.0&xp=49876.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIN, AUA, 1
AINL, AUAR, , https://catmaid.nemanode.org/?pid=129&zp=4200.0&yp=18113.0&xp=36838.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIY, AIZ, 1
AIYR, AIZR, , https://catmaid.nemanode.org/?pid=129&zp=4920.0&yp=28527.0&xp=41466.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIY, BAG, 5
AIYR, BAGL, , https://catmaid.nemanode.org/?pid=129&zp=3330.0&yp=19889.0&xp=36602.0&tool=tracingtool&sid0=101&s0=0,
AIYR, BAGL, , https://catmaid.nemanode.org/?pid=129&zp=3810.0&yp=27189.0&xp=40922.0&tool=tracingtool&sid0=101&s0=0,
AIYR, BAGL, , https://catmaid.nemanode.org/?pid=129&zp=4200.0&yp=27763.0&xp=41144.0&tool=tracingtool&sid0=101&s0=0,
AIYR, BAGL, , https://catmaid.nemanode.org/?pid=129&zp=3900.0&yp=27290.0&xp=40978.0&tool=tracingtool&sid0=101&s0=0,
AIYR, BAGL, , https://catmaid.nemanode.org/?pid=129&zp=3750.0&yp=19333.0&xp=36550.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIY, RIR, 2
AIYL, RIR, , https://catmaid.nemanode.org/?pid=129&zp=12660.0&yp=16776.0&xp=38332.0&tool=tracingtool&sid0=101&s0=0,
AIYR, RIR, , https://catmaid.nemanode.org/?pid=129&zp=3810.0&yp=19325.0&xp=36786.0&tool=tracingtool&sid0=101&s0=0,
,,,,,,
AIY, RIS, 1
