Unique class pairs,104
,,,,,,
,,,,,,
neuron 1,neuron 2,weight,link
ADA, ADF, 1, N2U
ADAR, ADFR, , https://catmaid.nemanode.org/?pid=130&zp=13200.0&yp=31133.8&xp=25308.4&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
ADA, ASH, 2, N2U
ADAL, ASHL, , https://catmaid.nemanode.org/?pid=130&zp=8050.0&yp=16864.0&xp=32659.8&tool=tracingtool&sid0=100&s0=0, 
ADAR, ASHR, , https://catmaid.nemanode.org/?pid=130&zp=9500.0&yp=22440.1&xp=18945.4&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
ADA, AVD, 7, JSH
ADAL, AVDR, , https://catmaid.nemanode.org/?pid=130&zp=7450.0&yp=12174.1&xp=26045.4&tool=tracingtool&sid0=100&s0=0, 
ADAL, AVDL, , https://catmaid.nemanode.org/?pid=130&zp=7600.0&yp=14829.3&xp=29914.4&tool=tracingtool&sid0=100&s0=0, 
ADAL, AVDR, , https://catmaid.nemanode.org/?pid=130&zp=8300.0&yp=24138.9&xp=32605.5&tool=tracingtool&sid0=100&s0=0, 
ADAL, AVDR, , https://catmaid.nemanode.org/?pid=130&zp=18000.0&yp=32263.8&xp=28740.6&tool=tracingtool&sid0=100&s0=0, 
ADAR, AVDR, , https://catmaid.nemanode.org/?pid=130&zp=8100.0&yp=16145.0&xp=19374.3&tool=tracingtool&sid0=100&s0=0, 
ADAR, AVDL, , https://catmaid.nemanode.org/?pid=130&zp=7250.0&yp=19544.1&xp=17492.4&tool=tracingtool&sid0=100&s0=0, 
ADAR, AVDL, , https://catmaid.nemanode.org/?pid=130&zp=20700.0&yp=33772.9&xp=25300.9&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
ADA, PVQ, 1, N2U
ADAL, PVQL, , https://catmaid.nemanode.org/?pid=130&zp=9350.0&yp=23995.7&xp=33688.1&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
ADE, AIN, 1, N2U
ADER, AINR, , https://catmaid.nemanode.org/?pid=130&zp=13100.0&yp=14962.0&xp=14704.9&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
ADF, ADF, 1, JSH
ADFL, ADFR, , https://catmaid.nemanode.org/?pid=130&zp=9000.0&yp=12251.8&xp=27195.3&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
ADF, AIA, 2, N2U
ADFR, AIAR, , https://catmaid.nemanode.org/?pid=130&zp=8650.0&yp=16537.8&xp=17282.2&tool=tracingtool&sid0=100&s0=0, 
ADFR, AIAR, , https://catmaid.nemanode.org/?pid=130&zp=18100.0&yp=34039.2&xp=25361.8&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
ADL, ADL, 1, N2U
ADLL, ADLR, , https://catmaid.nemanode.org/?pid=130&zp=11350.0&yp=12583.5&xp=25711.6&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AFD, AIB, 1, N2U
AFDR, AIBR, , https://catmaid.nemanode.org/?pid=130&zp=12900.0&yp=32546.1&xp=25057.1&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIA, AIA, 1, N2U
AIAL, AIAR, , https://catmaid.nemanode.org/?pid=130&zp=10150.0&yp=12395.5&xp=24945.7&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIA, AIN, 1, JSH
AIAL, AINL, , https://catmaid.nemanode.org/?pid=130&zp=14100.0&yp=32719.4&xp=29612.3&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIA, ASI, 3, N2U
AIAL, ASIL, , https://catmaid.nemanode.org/?pid=130&zp=13750.0&yp=32443.2&xp=29549.4&tool=tracingtool&sid0=100&s0=0, 
AIAR, ASIR, , https://catmaid.nemanode.org/?pid=130&zp=10200.0&yp=22837.2&xp=17370.8&tool=tracingtool&sid0=100&s0=0, 
AIAL, ASIL, , https://catmaid.nemanode.org/?pid=130&zp=10300.0&yp=21532.6&xp=35315.1&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIA, AWA, 7, N2U
AIAL, AWAL, , https://catmaid.nemanode.org/?pid=130&zp=12450.0&yp=31368.7&xp=29839.6&tool=tracingtool&sid0=100&s0=0, 
AIAL, AWAL, , https://catmaid.nemanode.org/?pid=130&zp=9450.0&yp=19385.6&xp=33984.6&tool=tracingtool&sid0=100&s0=0, 
AIAR, AWAR, , https://catmaid.nemanode.org/?pid=130&zp=9200.0&yp=20933.7&xp=17276.7&tool=tracingtool&sid0=100&s0=0, 
AIAR, AWAR, , https://catmaid.nemanode.org/?pid=130&zp=8900.0&yp=15247.6&xp=18199.9&tool=tracingtool&sid0=100&s0=0, 
AIAR, AWAR, , https://catmaid.nemanode.org/?pid=130&zp=9250.0&yp=20870.9&xp=17275.0&tool=tracingtool&sid0=100&s0=0, 
AIAR, AWAR, , https://catmaid.nemanode.org/?pid=130&zp=9500.0&yp=20016.8&xp=16969.2&tool=tracingtool&sid0=100&s0=0, 
AIAR, AWAR, , https://catmaid.nemanode.org/?pid=130&zp=16150.0&yp=32918.0&xp=24910.9&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIB, FLP, 1, JSH
AIBL, FLPR, , https://catmaid.nemanode.org/?pid=130&zp=14450.0&yp=30187.4&xp=25571.2&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIB, PVT, 1, N2U
AIBR, PVT, , https://catmaid.nemanode.org/?pid=130&zp=10500.0&yp=29756.6&xp=27054.9&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIB, RIG, 1, N2U
AIBR, RIGL, , https://catmaid.nemanode.org/?pid=130&zp=6500.0&yp=14413.3&xp=31829.6&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIB, RIM, 1, N2U
AIBR, RIMR, , https://catmaid.nemanode.org/?pid=130&zp=10350.0&yp=28994.7&xp=27969.0&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIB, RIV, 4, N2U
AIBR, RIVL, , https://catmaid.nemanode.org/?pid=130&zp=10700.0&yp=29138.2&xp=26702.7&tool=tracingtool&sid0=100&s0=0, 
AIBR, RIVR, , https://catmaid.nemanode.org/?pid=130&zp=10750.0&yp=29005.2&xp=27566.2&tool=tracingtool&sid0=100&s0=0, 
AIBR, RIVR, , https://catmaid.nemanode.org/?pid=130&zp=9900.0&yp=29148.3&xp=28313.5&tool=tracingtool&sid0=100&s0=0, 
AIBR, RIVR, , https://catmaid.nemanode.org/?pid=130&zp=9750.0&yp=29183.2&xp=28496.8&tool=tracingtool&sid0=100&s0=0, 
,,,,,,
AIB, RME, 2, JSH
AIBL, RMEV, , https://catmaid.nemanode.org/?pid=130&zp=10150.0&yp=29811.2&xp=26668.3&tool=tracingtool&sid0=100&s0=0, 
